vehicle_age,mileage,vehicle_type,engine_type,engine_temperature,rpm,engine_load,battery_voltage,oil_condition,brake_wear,tyre_pressure,service_count,distance_since_service,average_speed,hard_braking_events,hard_acceleration_events,driving_hours,overall_health_score,engine_failure,battery_failure,brake_failure,tyre_failure,maintenance_distance
5.5,121268.0,Truck,Petrol,92.6,2112.0,50.6,12.37,53.1,70.8,24.5,11,7180.0,59.1,5,3,1.0,36.4,0,0,1,1,1709.0
5.7,91702.0,Hatchback,Petrol,91.7,3056.0,33.5,11.69,75.9,14.0,35.1,6,2452.0,63.1,5,5,7.9,62.7,0,1,0,0,6015.0
2.9,40248.0,Hatchback,Electric,63.8,2397.0,68.4,12.04,100.0,80.1,31.7,3,8575.0,34.6,13,9,2.4,57.6,0,0,1,1,1771.0
4.5,69291.0,SUV,Diesel,95.3,3197.0,54.4,11.33,65.5,62.9,35.7,5,5280.0,61.0,7,6,3.2,33.7,0,1,1,0,1807.0
8.0,124787.0,Sedan,Petrol,109.8,2777.0,52.4,12.28,78.3,63.0,29.7,12,3173.0,58.2,4,3,3.3,32.4,1,0,0,0,2022.0
8.0,152824.0,Coupe,Petrol,110.2,2873.0,28.0,12.68,53.6,54.9,32.6,11,6482.0,60.7,9,6,6.2,34.8,1,1,0,1,1703.0
6.9,61649.0,Hatchback,Electric,57.8,3101.0,55.6,12.45,100.0,18.7,29.8,5,21708.0,79.8,3,2,3.1,68.2,0,1,0,0,353.0
1.2,19557.0,Sedan,Hybrid,86.2,3191.0,32.2,12.24,25.0,29.7,27.6,2,11454.0,93.5,2,1,2.5,46.7,0,0,0,0,150.0
3.0,30388.0,Hatchback,Petrol,95.1,2232.0,73.2,12.04,54.8,47.2,32.6,1,9217.0,69.3,3,2,2.2,56.4,0,0,0,0,1403.0
7.7,102257.0,Hatchback,Petrol,88.8,2491.0,30.3,11.09,92.6,46.7,33.4,10,916.0,55.6,11,10,2.0,49.6,0,1,0,0,4380.0
1.2,11897.0,SUV,Petrol,91.1,2630.0,41.6,12.19,87.4,31.6,31.7,1,1237.0,60.9,5,3,1.1,79.7,0,0,0,0,8585.0
3.6,50425.0,SUV,Petrol,96.2,2319.0,51.3,11.7,63.2,26.5,31.1,3,6559.0,58.1,3,2,2.4,47.3,0,1,0,0,2603.0
2.5,28673.0,SUV,Diesel,94.7,3324.0,49.3,12.2,93.2,60.2,35.4,3,609.0,84.9,4,2,2.7,68.7,0,0,0,1,4277.0
4.5,62689.0,Sedan,Electric,71.3,2244.0,24.7,12.8,100.0,21.9,30.8,5,7087.0,53.9,0,1,6.3,79.5,0,0,0,0,4117.0
0.7,13689.0,Sedan,Diesel,88.3,2512.0,58.1,12.72,75.0,24.2,30.2,1,2736.0,46.2,3,3,6.1,82.4,0,1,0,0,7845.0
7.3,68610.0,Hatchback,Hybrid,93.4,2707.0,55.2,12.58,83.6,35.5,29.8,5,1541.0,59.7,3,1,2.2,73.4,0,0,0,0,7778.0
3.7,50933.0,Sedan,Petrol,88.3,3385.0,33.9,12.33,87.8,11.9,32.8,3,707.0,81.2,2,0,1.1,86.0,0,0,0,0,9717.0
1.8,25491.0,Sedan,Diesel,93.5,2593.0,50.9,12.54,89.9,39.0,32.7,1,1945.0,38.4,1,1,1.6,82.6,0,0,0,0,8246.0
2.3,37439.0,SUV,Diesel,86.3,2326.0,72.3,12.77,60.1,73.6,30.9,2,8138.0,42.6,6,4,3.8,52.4,0,0,1,0,1900.0
4.6,90667.0,SUV,Petrol,96.3,2568.0,54.3,12.48,68.0,7.6,28.1,9,4280.0,41.8,3,3,1.8,69.9,0,0,0,1,5500.0
2.2,33074.0,Hatchback,Petrol,92.3,2442.0,30.8,12.7,91.4,56.1,31.4,5,617.0,35.2,1,1,3.3,78.5,0,0,0,0,5512.0
9.3,174555.0,Sedan,Diesel,91.4,2465.0,54.2,11.91,75.1,71.1,31.3,14,865.0,38.7,6,1,1.0,51.9,0,1,1,0,2415.0
3.5,51277.0,Sedan,Petrol,93.1,2472.0,53.9,12.7,63.8,20.7,34.5,3,6096.0,65.2,4,3,6.8,74.4,0,0,0,0,4481.0
8.4,67251.0,Truck,Petrol,91.0,3329.0,43.4,11.98,33.3,63.0,24.1,7,12200.0,55.1,10,8,3.0,20.7,0,1,1,1,150.0
4.1,69109.0,SUV,Diesel,91.8,2171.0,73.8,13.1,56.4,61.8,30.0,6,6293.0,33.9,6,6,2.7,58.0,0,0,0,0,3401.0
5.6,98360.0,Sedan,Electric,61.5,2709.0,25.8,12.38,100.0,7.0,32.6,9,3561.0,61.6,2,0,4.9,86.2,0,1,0,1,7091.0
5.4,81230.0,SUV,Diesel,111.1,2351.0,58.1,12.7,77.1,65.9,29.2,6,4128.0,56.8,2,2,2.4,28.2,1,0,0,0,1486.0
2.7,43870.0,Sedan,Hybrid,94.4,2771.0,29.8,12.28,63.6,68.5,32.5,4,3720.0,65.3,4,2,1.0,58.7,0,0,1,0,2962.0
5.6,89342.0,Sedan,Petrol,92.5,2363.0,41.6,12.23,16.7,62.6,25.7,7,15165.0,43.5,1,2,2.8,28.2,1,1,0,1,150.0
2.9,34553.0,SUV,Hybrid,90.2,2072.0,56.6,12.33,83.1,71.4,34.2,2,1477.0,34.8,3,4,3.0,70.1,0,0,0,0,3155.0
1.2,19357.0,SUV,Diesel,95.8,1964.0,79.6,11.88,84.1,34.8,33.5,3,3524.0,61.5,2,1,3.6,61.4,0,0,0,0,4966.0
3.3,45660.0,Hatchback,Hybrid,87.9,3055.0,23.3,11.48,92.0,24.1,31.1,5,2796.0,63.6,8,6,9.3,58.9,0,1,1,0,5322.0
1.6,15743.0,SUV,Petrol,98.6,2368.0,47.6,12.38,55.9,46.4,33.4,1,6183.0,36.5,8,6,4.5,65.1,1,0,1,0,3571.0
2.8,33590.0,SUV,Diesel,94.3,2588.0,48.0,11.77,52.8,65.2,29.3,3,8057.0,55.3,4,2,3.4,37.1,0,0,0,0,1739.0
3.7,71113.0,SUV,Diesel,116.0,2906.0,58.3,12.49,69.0,59.1,29.5,5,5136.0,43.4,5,3,5.2,22.7,1,0,1,0,1520.0
2.0,30800.0,Sedan,Petrol,93.4,2923.0,37.5,12.41,5.0,51.6,28.0,1,24000.0,65.6,3,4,1.0,27.1,1,0,0,0,197.0
5.2,97379.0,Truck,Petrol,91.0,1946.0,28.0,11.34,75.4,30.7,35.5,8,2306.0,61.3,3,3,6.5,51.2,0,1,0,1,5092.0
2.9,30962.0,Sedan,Petrol,95.3,2503.0,50.0,12.24,92.6,54.5,33.7,1,521.0,69.1,7,4,4.9,73.3,0,0,0,1,5245.0
1.6,23139.0,Coupe,Petrol,85.9,1867.0,54.8,12.47,44.5,36.9,31.2,3,8755.0,40.2,4,1,6.8,64.3,0,0,0,0,1906.0
2.0,33953.0,Sedan,Hybrid,89.1,2234.0,45.6,12.96,89.1,65.8,35.1,3,2225.0,42.3,7,3,2.5,71.1,0,0,1,1,3746.0
4.0,78878.0,SUV,Petrol,90.7,2384.0,48.1,12.22,5.0,58.5,25.9,6,23335.0,46.8,1,2,4.0,18.8,1,0,0,1,150.0
3.2,36729.0,Sedan,Petrol,86.0,3064.0,42.1,11.84,43.9,55.5,29.4,5,10980.0,44.6,2,2,2.5,32.2,0,0,0,0,393.0
4.4,54317.0,Coupe,Diesel,115.9,2918.0,26.6,11.74,63.2,17.6,31.5,6,6795.0,57.2,5,4,8.9,24.0,1,1,0,0,1275.0
4.0,39469.0,SUV,Petrol,96.6,2422.0,66.3,12.19,48.4,67.9,28.9,3,8321.0,36.9,0,2,2.6,38.8,0,0,0,1,1409.0
1.9,28728.0,SUV,Diesel,84.7,2881.0,59.6,12.12,36.7,51.3,29.5,5,10851.0,73.3,2,2,1.5,44.3,1,0,0,0,425.0
2.5,31285.0,Sedan,Petrol,89.8,2926.0,33.2,12.37,54.9,55.6,28.7,2,7897.0,76.4,2,2,1.7,51.8,0,0,0,1,2180.0
6.1,61703.0,Truck,Electric,63.7,2442.0,57.8,12.35,100.0,33.8,32.6,4,2851.0,67.5,3,6,3.6,79.7,0,0,0,0,7350.0
2.1,28017.0,Sedan,Hybrid,92.8,2426.0,55.2,12.65,71.2,44.1,28.9,1,4988.0,59.0,4,6,4.8,67.9,0,0,0,1,4537.0
8.5,132054.0,Hatchback,Hybrid,94.9,3102.0,62.4,12.38,75.8,90.2,34.7,11,2852.0,50.3,15,13,1.7,47.2,0,1,1,1,960.0
1.3,14523.0,Sedan,Petrol,90.4,2501.0,37.9,12.28,48.6,29.1,29.5,1,8285.0,54.6,2,1,4.6,60.6,0,0,0,0,2311.0
6.0,65213.0,Sedan,Hybrid,95.3,2417.0,64.6,12.51,100.0,26.4,33.3,5,454.0,41.4,0,1,6.5,82.6,0,1,0,0,9457.0
3.5,50063.0,Sedan,Petrol,91.9,2987.0,56.8,11.86,67.2,5.0,30.8,4,3566.0,54.2,3,3,6.0,70.1,0,1,0,0,5882.0
1.9,29129.0,SUV,Petrol,89.1,2307.0,58.3,12.52,86.3,58.6,34.6,4,1522.0,56.7,2,0,4.5,72.5,0,0,0,0,4504.0
3.9,27749.0,SUV,Petrol,92.4,2282.0,48.9,12.46,5.0,56.0,27.0,2,19793.0,40.4,2,2,4.9,24.9,1,0,0,0,150.0
2.2,34839.0,Sedan,Diesel,86.4,2893.0,36.0,12.5,42.5,50.9,31.3,3,8657.0,74.7,2,3,4.2,56.7,0,0,0,1,1799.0
2.6,34896.0,Truck,Diesel,90.5,2209.0,58.4,12.07,76.3,77.2,30.2,1,4950.0,50.8,6,5,1.0,48.4,0,0,1,0,1890.0
2.9,34588.0,SUV,Diesel,90.8,2153.0,55.5,12.1,83.3,82.4,32.8,2,2202.0,37.6,7,6,5.4,60.3,0,0,1,1,1518.0
5.7,73213.0,SUV,Petrol,89.1,2730.0,72.4,12.53,97.8,47.2,36.7,8,526.0,49.1,0,0,2.4,72.4,0,0,0,1,6064.0
2.5,40005.0,SUV,Petrol,101.6,2295.0,41.6,12.3,45.3,70.5,28.3,3,9561.0,43.6,2,1,6.3,31.0,0,0,0,0,613.0
4.3,62962.0,SUV,Diesel,96.7,2250.0,59.7,12.57,73.6,44.6,28.6,6,4858.0,40.2,5,2,2.0,58.8,0,0,0,0,3781.0
5.8,106026.0,SUV,Petrol,92.3,2793.0,28.8,12.09,87.1,39.7,30.9,8,1010.0,74.0,3,1,2.6,69.9,0,1,0,0,6985.0
3.9,54116.0,Sedan,Diesel,93.2,2143.0,44.9,13.38,64.4,24.8,39.1,4,5963.0,52.1,4,3,3.8,66.2,1,0,0,0,4026.0
4.7,79611.0,Sedan,Petrol,113.3,2700.0,51.7,12.25,90.7,61.1,30.4,7,665.0,66.4,2,4,10.0,30.0,1,0,0,1,1863.0
3.6,54892.0,Hatchback,Hybrid,94.0,2350.0,55.3,12.81,75.2,14.7,34.0,5,4090.0,57.8,1,0,3.9,77.8,0,0,0,0,5876.0
5.1,82386.0,Hatchback,Diesel,117.8,2641.0,31.7,12.44,70.4,61.7,33.2,6,4167.0,58.7,2,1,3.9,29.1,1,0,0,0,1697.0
1.5,21137.0,SUV,Petrol,95.2,2209.0,49.1,12.87,27.1,67.7,28.0,1,13352.0,51.8,8,7,1.5,36.6,1,0,1,1,150.0
8.1,112179.0,Sedan,Petrol,83.6,2332.0,53.5,12.08,5.0,38.0,23.3,9,24000.0,46.0,2,4,1.2,14.6,1,1,0,1,150.0
2.4,31883.0,SUV,Diesel,94.8,2797.0,71.1,12.41,82.9,61.7,36.0,3,1411.0,70.2,6,6,2.3,70.8,0,0,0,0,4398.0
3.5,39377.0,SUV,Hybrid,104.1,2638.0,53.3,11.24,46.5,68.8,28.1,4,8271.0,61.2,3,5,4.8,8.0,0,1,0,1,328.0
0.9,15076.0,Sedan,Petrol,89.3,2882.0,18.5,11.69,31.6,31.1,27.7,1,13746.0,49.5,4,5,3.9,34.0,0,1,0,1,150.0
2.7,14845.0,Sedan,Petrol,95.4,2394.0,25.3,12.43,76.7,34.0,33.2,2,4055.0,65.9,0,0,3.2,79.6,0,0,0,0,6538.0
4.4,90910.0,Truck,Hybrid,84.0,3626.0,54.1,12.16,73.4,18.1,27.9,10,2970.0,73.1,3,4,2.5,65.3,0,0,0,0,6010.0
8.7,58153.0,Truck,Diesel,98.4,2897.0,39.0,11.78,99.3,44.2,33.8,4,531.0,57.1,6,5,5.4,56.6,0,1,0,0,4990.0
5.2,78848.0,Sedan,Petrol,94.8,2653.0,48.3,12.34,58.9,59.5,31.5,6,5788.0,73.7,1,2,7.8,59.7,0,0,0,1,3631.0
2.8,50984.0,Sedan,Diesel,92.8,2540.0,29.5,12.22,75.7,22.8,28.8,3,1694.0,45.3,2,1,5.2,68.9,0,0,0,0,6928.0
1.3,15842.0,Sedan,Petrol,94.8,2724.0,41.9,12.15,95.0,38.2,35.0,1,902.0,39.4,3,6,6.9,76.9,0,0,0,0,7534.0
7.5,116106.0,Truck,Diesel,108.2,2379.0,66.7,12.58,87.1,64.0,31.8,9,427.0,47.2,6,2,3.0,48.7,1,1,0,0,2878.0
2.7,47035.0,Sedan,Petrol,92.4,2809.0,44.0,11.98,5.0,9.9,29.3,3,21484.0,52.6,4,2,4.8,35.9,1,0,0,0,279.0
4.4,68892.0,Sedan,Electric,69.2,2532.0,62.9,11.82,100.0,48.8,29.5,6,13089.0,73.8,3,2,9.5,51.6,0,0,0,0,150.0
2.8,35020.0,Truck,Diesel,87.6,2642.0,71.2,12.51,5.0,72.1,23.6,5,21702.0,46.7,3,3,6.8,18.0,1,0,1,1,258.0
4.7,65532.0,Sedan,Diesel,94.7,2643.0,28.7,12.82,5.0,28.2,25.7,5,18878.0,57.4,2,4,8.6,33.7,1,0,0,1,282.0
7.4,57722.0,Truck,Diesel,116.0,2816.0,61.5,11.12,48.5,39.4,31.1,4,6780.0,67.4,5,3,7.0,8.0,0,1,0,0,281.0
5.7,74797.0,Sedan,Electric,81.9,2559.0,39.8,11.83,100.0,46.7,30.1,5,6457.0,58.5,2,0,8.0,60.8,0,1,0,0,3335.0
3.2,66319.0,Sedan,Hybrid,92.2,2346.0,52.2,12.19,29.9,29.1,28.2,5,12607.0,45.1,2,0,2.4,44.9,0,0,0,0,150.0
7.6,96951.0,Sedan,Diesel,92.7,2883.0,47.5,12.21,5.0,16.0,26.9,9,19440.0,34.1,4,4,2.0,33.8,1,1,1,1,202.0
9.8,112734.0,Truck,Diesel,110.2,2663.0,49.2,11.86,62.8,49.5,31.1,10,6185.0,69.1,3,4,2.9,20.7,1,1,0,0,1132.0
6.5,131241.0,Hatchback,Diesel,91.5,2230.0,46.9,12.55,83.1,68.7,30.8,10,1230.0,37.3,5,4,2.6,68.2,0,0,1,0,3553.0
2.9,34848.0,Hatchback,Diesel,93.9,2473.0,36.0,12.35,86.6,62.1,35.5,3,1317.0,46.7,4,3,2.2,67.3,0,0,0,1,3962.0
6.0,89098.0,SUV,Petrol,94.3,2801.0,45.0,12.26,55.8,77.4,30.8,6,7411.0,52.5,4,1,8.1,45.4,0,0,1,1,1588.0
6.4,111804.0,Truck,Diesel,98.4,2781.0,53.1,12.52,88.9,45.8,34.5,10,947.0,69.7,3,3,1.3,64.8,0,1,0,0,5604.0
3.2,49584.0,Sedan,Petrol,93.3,2619.0,41.8,12.78,60.5,10.8,32.2,5,6549.0,66.0,4,1,6.9,74.0,0,0,0,0,3688.0
9.8,168560.0,Sedan,Electric,80.9,2355.0,54.4,12.24,100.0,44.9,27.0,14,21989.0,54.1,2,1,5.0,44.3,0,1,0,1,150.0
7.2,123304.0,Hatchback,Petrol,93.7,2686.0,35.2,12.34,88.9,54.4,32.4,12,422.0,69.0,4,4,1.0,73.2,0,1,0,0,5330.0
3.3,55472.0,Sedan,Electric,73.1,2933.0,15.0,12.49,100.0,15.6,33.4,4,1736.0,72.1,2,0,2.5,90.1,0,0,0,0,9236.0
2.9,51781.0,Sedan,Diesel,96.8,2328.0,35.6,12.52,5.0,18.1,24.4,7,19199.0,45.3,2,0,2.3,29.9,1,0,1,1,205.0
6.4,46421.0,Sedan,Diesel,88.7,2557.0,43.5,12.37,68.4,12.8,31.9,2,4762.0,46.5,4,3,1.9,77.8,0,0,0,1,5549.0
11.2,109493.0,Sedan,Diesel,89.9,2465.0,41.8,10.8,67.6,29.8,30.1,8,2597.0,62.5,0,2,1.8,32.5,0,1,0,0,3054.0
1.6,27032.0,Sedan,Petrol,87.2,3084.0,38.2,11.91,89.5,46.2,31.4,1,2260.0,75.8,3,4,2.0,68.7,0,0,0,0,5733.0
4.8,55793.0,SUV,Petrol,91.8,2793.0,66.6,10.97,18.3,37.5,29.7,4,13364.0,42.3,7,4,1.9,15.3,1,1,0,0,150.0
5.9,73694.0,SUV,Petrol,94.1,2063.0,58.9,11.21,75.6,56.0,34.7,4,4049.0,26.2,5,4,2.5,39.6,0,1,0,0,2800.0
7.3,121808.0,Hatchback,Diesel,98.1,2398.0,46.8,12.46,55.8,52.1,31.9,10,6963.0,61.1,2,2,2.0,52.1,0,0,0,0,2729.0
5.9,83132.0,Hatchback,Petrol,114.8,2487.0,16.8,12.2,88.7,45.0,31.4,7,2811.0,71.1,0,1,2.2,38.5,1,1,0,0,3826.0
2.8,38842.0,Sedan,Hybrid,90.6,2885.0,39.1,12.5,67.1,64.7,29.8,2,5519.0,53.8,6,4,10.0,59.0,0,0,1,0,3481.0
1.5,17979.0,Sedan,Petrol,80.8,2762.0,38.7,12.51,50.6,36.0,30.2,1,10733.0,88.9,3,3,4.7,60.5,0,0,0,0,862.0
3.1,43249.0,SUV,Petrol,116.3,2423.0,76.2,12.59,72.3,80.9,30.2,3,3087.0,40.3,5,5,7.4,23.1,1,0,1,0,716.0
5.8,80559.0,SUV,Petrol,91.6,2053.0,50.7,12.15,70.9,70.8,31.0,7,3697.0,41.6,2,0,1.3,57.0,0,0,0,1,2850.0
2.6,48071.0,Sedan,Electric,59.5,2810.0,31.7,12.18,100.0,19.5,32.5,4,4207.0,41.4,4,2,2.2,82.5,0,0,0,1,6733.0
8.0,65234.0,SUV,Diesel,97.5,2350.0,44.2,11.63,67.2,42.9,29.5,5,6338.0,53.2,2,1,1.8,35.4,0,1,0,0,2138.0
3.5,72779.0,SUV,Petrol,93.7,2903.0,64.6,11.4,94.6,60.5,30.1,6,2758.0,53.5,2,1,10.0,48.6,0,1,0,0,3004.0
2.5,59248.0,SUV,Diesel,109.2,2558.0,49.8,11.39,60.1,37.7,28.3,4,4236.0,41.2,6,6,5.8,14.9,1,1,0,0,1165.0
5.2,98465.0,SUV,Petrol,87.9,2624.0,44.2,12.38,78.7,24.5,34.5,8,5560.0,67.7,5,3,3.0,76.8,0,0,0,1,5074.0
3.2,38894.0,Sedan,Electric,62.9,2803.0,51.4,12.72,100.0,63.6,34.1,4,3246.0,55.7,4,3,6.4,71.6,0,0,0,0,4270.0
2.8,41155.0,Hatchback,Diesel,89.7,2330.0,44.3,12.38,95.7,73.9,30.7,3,446.0,37.5,3,2,3.0,67.0,0,0,0,1,2557.0
10.5,191045.0,Truck,Petrol,93.0,3240.0,55.6,12.22,73.1,37.6,32.0,15,2445.0,60.6,6,8,3.0,69.9,0,1,0,0,6563.0
2.6,33849.0,Sedan,Diesel,83.1,2524.0,26.1,12.29,30.3,61.4,32.0,2,11401.0,46.1,3,5,2.0,51.9,0,0,0,0,150.0
3.0,40296.0,Hatchback,Petrol,91.0,2418.0,46.3,12.42,80.9,64.3,33.3,3,2567.0,53.4,1,2,2.7,69.1,0,0,0,0,3700.0
5.2,69770.0,SUV,Electric,61.3,2549.0,63.5,12.27,100.0,51.1,30.6,7,11631.0,64.4,0,2,3.2,62.6,0,0,0,0,208.0
7.9,79363.0,Hatchback,Petrol,87.4,2948.0,27.4,12.45,67.6,50.4,33.9,7,3819.0,66.0,2,1,1.7,65.1,0,1,0,0,5224.0
4.9,68283.0,Truck,Diesel,90.8,2640.0,56.4,12.24,26.7,50.4,27.4,6,13478.0,64.8,1,0,7.0,39.5,0,0,0,1,150.0
4.0,33319.0,SUV,Petrol,87.5,2653.0,58.0,11.96,76.0,61.8,33.0,3,3459.0,52.7,7,9,6.7,60.1,0,0,0,1,3641.0
11.2,186596.0,Sedan,Diesel,80.7,1947.0,28.2,11.25,75.4,15.8,32.8,16,2648.0,38.4,2,1,2.2,51.1,0,1,0,1,4508.0
2.9,29264.0,Sedan,Hybrid,88.3,2603.0,35.9,12.38,90.3,49.9,29.9,3,2163.0,47.5,2,4,1.0,70.7,0,0,0,0,5513.0
2.9,36378.0,SUV,Diesel,87.2,2238.0,52.2,12.18,87.0,71.3,33.4,3,2743.0,52.3,4,1,2.9,63.6,0,0,1,1,2855.0
2.6,35535.0,SUV,Diesel,94.6,2376.0,38.6,12.66,87.4,74.9,31.3,4,1837.0,73.6,2,3,3.0,64.8,0,0,1,0,2573.0
4.7,71042.0,Sedan,Hybrid,93.4,2742.0,47.2,13.05,41.6,47.4,29.7,7,9425.0,44.6,1,3,5.9,57.5,0,1,0,0,1638.0
2.1,36324.0,Sedan,Petrol,87.3,2149.0,29.5,12.62,5.0,61.4,25.7,1,24000.0,54.8,3,0,3.6,23.8,1,0,0,1,150.0
1.8,26059.0,Hatchback,Petrol,96.7,1860.0,31.6,12.75,82.7,39.0,34.5,2,3690.0,34.7,3,2,1.0,73.2,1,0,0,0,6226.0
3.0,32180.0,Coupe,Petrol,94.4,2537.0,45.7,12.47,79.3,48.8,32.2,2,3035.0,56.8,3,2,2.9,73.9,0,0,0,0,6106.0
1.2,14905.0,SUV,Electric,55.2,2477.0,49.0,13.0,100.0,35.5,31.8,1,6997.0,51.4,2,3,3.7,79.7,0,0,1,0,4038.0
4.4,92493.0,Sedan,Petrol,92.8,2499.0,41.0,12.59,59.2,27.6,32.7,8,4059.0,50.2,8,7,2.1,73.1,0,0,0,1,5555.0
4.7,81018.0,Sedan,Diesel,87.7,2712.0,38.3,12.15,100.0,57.6,30.0,9,720.0,63.9,3,2,6.1,71.4,0,0,0,0,4817.0
5.2,77122.0,Sedan,Diesel,81.7,2325.0,30.3,12.53,79.0,49.6,29.6,5,3144.0,42.4,4,2,6.1,65.9,0,0,0,0,5459.0
6.1,68344.0,Hatchback,Petrol,91.9,3524.0,37.4,12.44,30.0,60.6,30.0,4,10867.0,71.6,10,7,3.4,41.1,0,0,1,0,198.0
3.1,33492.0,Sedan,Petrol,86.0,2339.0,39.4,12.28,82.1,64.9,37.4,4,862.0,41.4,3,2,6.9,61.7,0,0,0,1,3619.0
7.4,141168.0,SUV,Petrol,90.6,2425.0,53.4,12.66,85.2,14.4,33.4,12,2346.0,71.1,2,2,1.0,80.9,0,1,0,1,8167.0
7.0,77441.0,Sedan,Petrol,93.1,2321.0,45.9,11.8,5.0,50.5,26.7,6,24000.0,29.7,3,2,4.2,10.3,1,1,0,1,150.0
1.9,34918.0,SUV,Petrol,83.7,2841.0,63.7,12.6,90.9,74.8,35.0,3,2563.0,56.3,4,6,4.4,69.8,0,0,1,1,2601.0
3.6,55627.0,Truck,Petrol,92.3,2487.0,67.4,12.24,25.2,33.0,27.7,5,12797.0,60.5,3,1,2.6,39.2,1,0,1,0,167.0
0.6,5443.0,Hatchback,Hybrid,94.8,2038.0,21.5,11.96,29.6,21.0,34.1,1,15311.0,47.0,3,2,1.0,48.4,0,0,0,0,150.0
7.4,123923.0,Sedan,Electric,64.6,2902.0,49.8,12.27,100.0,49.7,33.8,11,7844.0,55.9,2,1,2.7,65.1,0,0,0,0,2512.0
6.1,82557.0,Sedan,Petrol,94.3,2137.0,35.5,12.14,61.9,54.6,32.7,8,4581.0,46.9,2,2,2.3,57.8,0,0,0,1,4387.0
8.4,115800.0,Sedan,Petrol,99.1,2946.0,49.9,11.33,5.0,46.2,25.4,11,20633.0,58.3,4,5,7.7,8.0,1,1,0,1,150.0
1.3,13788.0,Hatchback,Petrol,90.5,2864.0,43.7,12.12,5.0,24.2,23.2,2,21918.0,55.5,3,2,5.2,28.3,1,0,1,1,150.0
5.0,62161.0,Hatchback,Diesel,94.5,2899.0,34.3,13.04,60.4,26.2,32.1,5,6973.0,83.0,1,4,3.4,71.0,0,0,0,0,3517.0
2.7,26025.0,SUV,Hybrid,87.5,2502.0,71.8,11.57,53.0,54.8,34.1,1,9295.0,32.7,4,2,3.1,41.6,0,1,0,0,1331.0
0.9,9403.0,SUV,Petrol,113.4,3014.0,66.7,11.75,19.7,32.2,31.8,1,14218.0,54.8,10,7,8.0,13.0,1,0,0,0,150.0
6.6,112499.0,Truck,Petrol,93.5,2265.0,60.2,12.45,78.6,47.6,37.7,7,1137.0,46.1,3,4,1.0,65.9,0,0,0,0,5580.0
1.6,19844.0,Sedan,Hybrid,92.4,2902.0,65.9,12.64,57.7,32.3,25.0,4,5813.0,53.7,2,2,1.0,56.6,0,0,0,1,3289.0
4.6,75554.0,Hatchback,Diesel,92.1,2934.0,34.3,11.86,20.9,66.1,30.3,8,13347.0,50.1,9,10,10.0,31.0,1,1,1,0,276.0
2.7,39464.0,SUV,Petrol,93.1,1914.0,53.9,11.29,13.5,68.9,28.5,3,16283.0,47.1,1,2,2.7,11.0,1,1,1,0,150.0
4.2,65348.0,SUV,Diesel,91.2,2836.0,66.7,12.59,5.0,59.9,26.3,6,24000.0,44.7,12,10,1.3,22.0,1,0,1,1,150.0
6.2,104871.0,SUV,Petrol,87.6,2494.0,40.8,11.3,45.3,28.0,32.1,9,8980.0,62.0,1,2,1.0,37.2,0,1,0,0,1370.0
4.2,81028.0,Sedan,Petrol,90.9,3328.0,45.2,11.63,84.2,98.0,33.4,8,1925.0,46.8,21,19,8.2,41.2,0,1,1,0,150.0
2.1,21208.0,Sedan,Hybrid,91.3,2350.0,51.6,12.44,61.3,27.1,33.4,2,6939.0,51.7,1,2,1.6,74.0,0,0,0,0,3696.0
10.6,113433.0,Truck,Hybrid,86.8,2477.0,49.2,11.1,5.0,45.6,26.4,9,24000.0,54.6,6,4,1.4,8.0,1,1,0,1,150.0
3.1,64864.0,Sedan,Petrol,91.1,2224.0,51.7,11.91,74.4,52.1,32.0,6,6157.0,41.9,9,4,4.1,58.7,0,0,0,0,3551.0
2.4,34963.0,SUV,Electric,83.9,2762.0,47.6,12.42,100.0,66.3,32.4,2,3567.0,60.5,3,4,5.4,75.6,0,0,0,1,3978.0
3.6,53134.0,Sedan,Petrol,89.4,2528.0,64.6,12.17,88.9,30.9,32.9,5,2458.0,38.6,7,3,4.0,75.3,0,0,0,0,7302.0
1.4,16079.0,SUV,Hybrid,92.9,2641.0,26.3,12.84,78.3,40.8,28.8,1,3191.0,58.9,3,3,4.0,71.1,0,0,0,1,6163.0
2.5,23481.0,Sedan,Diesel,108.3,2418.0,50.1,12.78,48.5,32.9,30.7,2,9057.0,57.6,2,0,1.8,38.4,0,0,0,0,1105.0
3.2,59483.0,SUV,Hybrid,88.8,2470.0,55.8,12.33,83.4,31.7,33.8,3,1936.0,50.1,3,1,4.1,81.0,0,0,0,0,8418.0
4.4,41678.0,Truck,Electric,73.8,2820.0,39.2,12.35,100.0,81.5,32.4,3,7056.0,36.7,3,7,7.3,67.9,0,0,1,0,1981.0
3.9,52421.0,Sedan,Petrol,95.1,2255.0,36.9,12.25,66.4,23.7,29.8,4,6809.0,52.1,4,2,4.3,64.1,0,0,0,0,3561.0
5.0,81859.0,SUV,Electric,83.8,2006.0,30.5,12.15,100.0,68.2,33.2,7,2393.0,37.5,3,2,1.9,69.5,0,0,1,0,3613.0
3.7,41625.0,SUV,Hybrid,98.9,2240.0,58.6,12.01,59.4,71.3,32.4,3,4961.0,50.4,3,3,5.6,40.9,0,0,1,0,2019.0
6.9,130450.0,Truck,Hybrid,87.7,2281.0,47.2,12.27,23.3,78.5,29.7,10,13486.0,63.0,3,3,2.0,31.2,1,1,1,0,150.0
